id,artist_name,song_title,lyrics,parent_id,chunk_order,primary_emotion,secondary_emotion,tertiary_emotion,classification_result
Imagine Dragons|||I’m Happy|||110|||4,Imagine Dragons,I’m Happy,"I'm happy
'Cause finally I feel I got it all
Started out with nothing at all
And even when I might fall down
I know my luck come back around
I'm happy
'Cause finally I feel I got it all
Started out with nothing at all
And even when I might fall down
I know my luck come back around",Imagine Dragons|||I’m Happy|||110,4,joy,relief,approval,"[{'label': 'joy', 'score': 0.8564825654029846}, {'label': 'relief', 'score': 0.08940531313419342}, {'label': 'approval', 'score': 0.07998932898044586}, {'label': 'optimism', 'score': 0.044354088604450226}, {'label': 'neutral', 'score': 0.04199716076254845}, {'label': 'caring', 'score': 0.030086571350693703}]"
Imagine Dragons|||I’m Happy|||110|||5,Imagine Dragons,I’m Happy,"(Happy, happy, happy, happy)
(Happy, happy, happy, happy)
(Ha-)
<\Lyric>```",Imagine Dragons|||I’m Happy|||110,5,joy,amusement,excitement,"[{'label': 'joy', 'score': 0.7239184975624084}, {'label': 'neutral', 'score': 0.18458311259746552}, {'label': 'amusement', 'score': 0.04225374758243561}, {'label': 'excitement', 'score': 0.03514043241739273}, {'label': 'approval', 'score': 0.03225419297814369}, {'label': 'admiration', 'score': 0.017531750723719597}]"
Imagine Dragons|||The Unknown|||111|||0,Imagine Dragons,The Unknown,"```
<Artist name> Imagine Dragons <\Artist>
<Song title> The Unknown <\Song title>
<Lyric> 
Woman help me, you turn my head in circles
Mama blessed me with magnet eyes for purple
Oh so let me show you something good
Pastor, preacher, I wanna say I'm sorry
Nice to meet ya', I think my eyes are starry
Pledge allegiance to my only",Imagine Dragons|||The Unknown|||111,0,remorse,caring,sadness,"[{'label': 'remorse', 'score': 0.46011465787887573}, {'label': 'caring', 'score': 0.1700279861688614}, {'label': 'neutral', 'score': 0.11494317650794983}, {'label': 'sadness', 'score': 0.08934222906827927}, {'label': 'joy', 'score': 0.05608394742012024}, {'label': 'approval', 'score': 0.05163029581308365}]"
Imagine Dragons|||The Unknown|||111|||1,Imagine Dragons,The Unknown,"Sooner or later it all comes around
Hopefully then I will see
After the people and places are gone
You will come back, you will come back to me
To me, to me
You will come back to me
To me, to me",Imagine Dragons|||The Unknown|||111,1,optimism,desire,approval,"[{'label': 'optimism', 'score': 0.8617731332778931}, {'label': 'neutral', 'score': 0.15431834757328033}, {'label': 'desire', 'score': 0.08695871382951736}, {'label': 'approval', 'score': 0.017592016607522964}, {'label': 'caring', 'score': 0.015766028314828873}, {'label': 'realization', 'score': 0.009700884111225605}]"
Imagine Dragons|||The Unknown|||111|||2,Imagine Dragons,The Unknown,"Auntie Mara, I think you know my reasons
I was a product of everything in season
Oh so heavy, set me free again
Oh my papa, if all the world could know you
You could stop a thousand wars across the globe
Oh I miss ya', show them something good",Imagine Dragons|||The Unknown|||111,2,sadness,disappointment,approval,"[{'label': 'neutral', 'score': 0.7545153498649597}, {'label': 'sadness', 'score': 0.10463166981935501}, {'label': 'disappointment', 'score': 0.034402281045913696}, {'label': 'approval', 'score': 0.024316463619470596}, {'label': 'desire', 'score': 0.018973970785737038}, {'label': 'annoyance', 'score': 0.014372996985912323}]"
Imagine Dragons|||The Unknown|||111|||3,Imagine Dragons,The Unknown,"To me, to me
Oh, oh, oh-oh, oh-oh
<\Lyric>```",Imagine Dragons|||The Unknown|||111,3,realization,surprise,excitement,"[{'label': 'neutral', 'score': 0.8927551507949829}, {'label': 'realization', 'score': 0.03037334233522415}, {'label': 'surprise', 'score': 0.022428931668400764}, {'label': 'excitement', 'score': 0.02234308421611786}, {'label': 'approval', 'score': 0.019818080589175224}, {'label': 'annoyance', 'score': 0.012553672306239605}]"
Imagine Dragons|||Working Man|||112|||0,Imagine Dragons,Working Man,"```
<Artist name> Imagine Dragons <\Artist>
<Song title> Working Man <\Song title>
<Lyric> 
Shake it, shake it and we're moving again
Been a long time coming for the working man
Shake, it shake it and we're moving again
When the money is high, we can start to spend
Shake it shake it and we're moving again
Been a long time coming for the working man
Shake it shake it and we're moving again
When the money is high, we can start to spend
Shake it",Imagine Dragons|||Working Man|||112,0,approval,realization,optimism,"[{'label': 'neutral', 'score': 0.9372209310531616}, {'label': 'approval', 'score': 0.02915930561721325}, {'label': 'realization', 'score': 0.013423650525510311}, {'label': 'optimism', 'score': 0.007789530325680971}, {'label': 'annoyance', 'score': 0.007447266951203346}, {'label': 'excitement', 'score': 0.006528966128826141}]"
Imagine Dragons|||Working Man|||112|||1,Imagine Dragons,Working Man,"Every little bit goes a little of a long way
Life gets hard and I'm headed for the highway home, home
Caught up in the middle of a headache and a heartbreak
Just when I thought I was clear of the mistakes
No, no-oh-oh-oh",Imagine Dragons|||Working Man|||112,1,sadness,disappointment,realization,"[{'label': 'sadness', 'score': 0.6151946783065796}, {'label': 'disappointment', 'score': 0.3424563705921173}, {'label': 'neutral', 'score': 0.10723555833101273}, {'label': 'realization', 'score': 0.06511936336755753}, {'label': 'annoyance', 'score': 0.02506292797625065}, {'label': 'approval', 'score': 0.01850445382297039}]"
Imagine Dragons|||Working Man|||112|||2,Imagine Dragons,Working Man,"So tell me, tell me, tell me, what am I to do?
I think that this life is darker than the view
So help me, help me, help me, be a little more like you
When everything is falling, I'm gonna do the things you do",Imagine Dragons|||Working Man|||112,2,curiosity,caring,confusion,"[{'label': 'neutral', 'score': 0.31756991147994995}, {'label': 'curiosity', 'score': 0.22013747692108154}, {'label': 'caring', 'score': 0.08608724921941757}, {'label': 'confusion', 'score': 0.08180993050336838}, {'label': 'optimism', 'score': 0.06794862449169159}, {'label': 'desire', 'score': 0.041899651288986206}]"
Imagine Dragons|||Working Man|||112|||3,Imagine Dragons,Working Man,"Shake it, shake it and we're moving again
Been a long time coming for the working man
Shake it, shake it and we're moving again
When the money is high, we can start to spend
Shake it, shake it and we're moving again
Been a long time coming for the working man
Shake it, shake it and we're moving again
When the money is high, we can start to spend
Shake it",Imagine Dragons|||Working Man|||112,3,approval,realization,annoyance,"[{'label': 'neutral', 'score': 0.9378295540809631}, {'label': 'approval', 'score': 0.03212757036089897}, {'label': 'realization', 'score': 0.013569200411438942}, {'label': 'annoyance', 'score': 0.009566173888742924}, {'label': 'optimism', 'score': 0.008519998751580715}, {'label': 'amusement', 'score': 0.005968552548438311}]"
Imagine Dragons|||Working Man|||112|||4,Imagine Dragons,Working Man,"Everything is serious and everything is fatal
That's what they tell you and that's how they make you know, know
I'm tired of the books and I'm tired of the tables
Everything is made with the same old labels
No, no-oh-oh-oh",Imagine Dragons|||Working Man|||112,4,annoyance,disapproval,approval,"[{'label': 'neutral', 'score': 0.5081166625022888}, {'label': 'annoyance', 'score': 0.2953486740589142}, {'label': 'disapproval', 'score': 0.13265949487686157}, {'label': 'approval', 'score': 0.04554850235581398}, {'label': 'disappointment', 'score': 0.04215196520090103}, {'label': 'realization', 'score': 0.028935998678207397}]"
Imagine Dragons|||Working Man|||112|||5,Imagine Dragons,Working Man,"Shake it, shake it and we're moving again
Been a long time coming for the working man
Shake it, shake it and we're moving again
When the money's high, we can start to spend
Shake it, shake it and we're moving again
Been a long time coming for the working man
Shake it, shake it and we're moving again
When the money's high, we can start to spend
Shake it, shake it and we're moving again
Been a long time coming for the working man
Shake it, shake it and we're moving again
When the money's high, we can start to spend
Shake it, shake it and we're moving again
Been a long time coming for the working man
Shake it, shake it and we're moving again
When the money's high, we can start to spend
Shake it
<\Lyric>```",Imagine Dragons|||Working Man|||112,5,approval,realization,annoyance,"[{'label': 'neutral', 'score': 0.9493460655212402}, {'label': 'approval', 'score': 0.027293736115098}, {'label': 'realization', 'score': 0.014364251866936684}, {'label': 'annoyance', 'score': 0.008251376450061798}, {'label': 'optimism', 'score': 0.0064924294129014015}, {'label': 'amusement', 'score': 0.005105155985802412}]"
Imagine Dragons|||Take It Easy|||113|||0,Imagine Dragons,Take It Easy,"```
<Artist name> Imagine Dragons <\Artist>
<Song title> Take It Easy <\Song title>
<Lyric> 
Last week, I came to you
I didn't know what to do
Yeah, man, sometimes I lie
But sometimes I can tell the truth
I want my money back
Life's one big heart attack
Yeah, man, my throat is dry
Someday everybody's gonna die",Imagine Dragons|||Take It Easy|||113,0,sadness,disappointment,realization,"[{'label': 'sadness', 'score': 0.3529070019721985}, {'label': 'disappointment', 'score': 0.23533321917057037}, {'label': 'neutral', 'score': 0.20179295539855957}, {'label': 'realization', 'score': 0.08394013345241547}, {'label': 'nervousness', 'score': 0.06675251573324203}, {'label': 'annoyance', 'score': 0.0594414547085762}]"
Imagine Dragons|||Take It Easy|||113|||1,Imagine Dragons,Take It Easy,"Take it easy on me
I need some lullabies
They tell me heaven's just a lie
Well, I'm not surprised
Tell me that you know
No, you don't
Yeah, you're just like me
Can't we just all hope for the best
Take it еasy",Imagine Dragons|||Take It Easy|||113,1,optimism,approval,disapproval,"[{'label': 'neutral', 'score': 0.718185544013977}, {'label': 'optimism', 'score': 0.10914316028356552}, {'label': 'approval', 'score': 0.05428563058376312}, {'label': 'disapproval', 'score': 0.05086052417755127}, {'label': 'desire', 'score': 0.03312903270125389}, {'label': 'caring', 'score': 0.032661307603120804}]"
Imagine Dragons|||Take It Easy|||113|||2,Imagine Dragons,Take It Easy,"Money don't grow on trees
I'm such a greedy thief
Spend my lifе, I'm huntin'
Keep drinkin' just to find relief
My auntie's pretty cool
She did real well in school
But she still don't know
Where we really go",Imagine Dragons|||Take It Easy|||113,2,annoyance,admiration,approval,"[{'label': 'annoyance', 'score': 0.2437182366847992}, {'label': 'admiration', 'score': 0.20622962713241577}, {'label': 'neutral', 'score': 0.20368951559066772}, {'label': 'approval', 'score': 0.09847567975521088}, {'label': 'disapproval', 'score': 0.07098585367202759}, {'label': 'disappointment', 'score': 0.06375632435083389}]"
Imagine Dragons|||Take It Easy|||113|||3,Imagine Dragons,Take It Easy,"Take it easy on me
I need some lullabies
They tell me heaven's just a lie
Well, I'm not surprised
Tell me that you know
No, you don't
Yeah, you're just like me
Can't we just all hope for the best
Take it easy",Imagine Dragons|||Take It Easy|||113,3,optimism,caring,disapproval,"[{'label': 'neutral', 'score': 0.5914046168327332}, {'label': 'optimism', 'score': 0.1830194592475891}, {'label': 'caring', 'score': 0.14318035542964935}, {'label': 'disapproval', 'score': 0.05784287676215172}, {'label': 'approval', 'score': 0.057636670768260956}, {'label': 'desire', 'score': 0.046409375965595245}]"
Imagine Dragons|||Take It Easy|||113|||4,Imagine Dragons,Take It Easy,"Yeah, take it easy
I don't wanna hear no more of that talk
Not around here, come on",Imagine Dragons|||Take It Easy|||113,4,caring,disapproval,approval,"[{'label': 'neutral', 'score': 0.39258813858032227}, {'label': 'caring', 'score': 0.2256765067577362}, {'label': 'disapproval', 'score': 0.18586625158786774}, {'label': 'approval', 'score': 0.08881006389856339}, {'label': 'annoyance', 'score': 0.08811289072036743}, {'label': 'anger', 'score': 0.016160376369953156}]"
Imagine Dragons|||Take It Easy|||113|||5,Imagine Dragons,Take It Easy,"Take it easy on me
I need some lullabies
They tell me heaven's just a lie
Well, I'm not surprised
Tell me that you know
No, you don't
Yeah, you're just like me
Can't we just all hope for the best
Take it easy
Take it easy",Imagine Dragons|||Take It Easy|||113,5,optimism,caring,approval,"[{'label': 'neutral', 'score': 0.6337689757347107}, {'label': 'optimism', 'score': 0.15396352112293243}, {'label': 'caring', 'score': 0.10409220308065414}, {'label': 'approval', 'score': 0.06598477810621262}, {'label': 'disapproval', 'score': 0.05687347799539566}, {'label': 'desire', 'score': 0.03977666422724724}]"
Imagine Dragons|||Take It Easy|||113|||6,Imagine Dragons,Take It Easy,"La, la-la-la, la-la-la, la-la-la, la-la-la
La, la-la-la, la-la-la, la-la-la, la-la-la
La, la-la-la, la-la-la
<\Lyric>```",Imagine Dragons|||Take It Easy|||113,6,approval,realization,confusion,"[{'label': 'neutral', 'score': 0.9563133120536804}, {'label': 'approval', 'score': 0.015674106776714325}, {'label': 'realization', 'score': 0.008978789672255516}, {'label': 'confusion', 'score': 0.006136969663202763}, {'label': 'annoyance', 'score': 0.00550067238509655}, {'label': 'disapproval', 'score': 0.0032912471797317266}]"
Imagine Dragons|||Fallen|||114|||0,Imagine Dragons,Fallen,"```
<Artist name> Imagine Dragons <\Artist>
<Song title> Fallen <\Song title>
<Lyric> 
Run for cover, my sense of fear is running thin
Under cover just like a candle in the wind",Imagine Dragons|||Fallen|||114,0,fear,nervousness,realization,"[{'label': 'fear', 'score': 0.8480669856071472}, {'label': 'neutral', 'score': 0.15678153932094574}, {'label': 'nervousness', 'score': 0.06177700683474541}, {'label': 'realization', 'score': 0.02054070495069027}, {'label': 'approval', 'score': 0.019979745149612427}, {'label': 'sadness', 'score': 0.018736522644758224}]"
Imagine Dragons|||Fallen|||114|||1,Imagine Dragons,Fallen,"Tell everybody, tell everybody
Brother, sister, the ending is coming",Imagine Dragons|||Fallen|||114,1,approval,optimism,realization,"[{'label': 'neutral', 'score': 0.9467507004737854}, {'label': 'approval', 'score': 0.015043829567730427}, {'label': 'optimism', 'score': 0.008788757026195526}, {'label': 'realization', 'score': 0.0070410724729299545}, {'label': 'annoyance', 'score': 0.006729838438332081}, {'label': 'excitement', 'score': 0.0049998643808066845}]"
Imagine Dragons|||Fallen|||114|||2,Imagine Dragons,Fallen,"Oh, oh-oh, oh, we are fallen, we are fallen
Oh, oh-oh, oh, we are fallen, we are fallen
Now we're just gonna ride it out",Imagine Dragons|||Fallen|||114,2,realization,surprise,excitement,"[{'label': 'neutral', 'score': 0.3657040297985077}, {'label': 'realization', 'score': 0.20574937760829926}, {'label': 'surprise', 'score': 0.17933890223503113}, {'label': 'excitement', 'score': 0.06778459995985031}, {'label': 'joy', 'score': 0.03850546479225159}, {'label': 'approval', 'score': 0.02102118544280529}]"
Imagine Dragons|||Fallen|||114|||3,Imagine Dragons,Fallen,"Every morning I'm staring shadows in the eye
Oh, good morning, will you just wait until I die?",Imagine Dragons|||Fallen|||114,3,curiosity,confusion,approval,"[{'label': 'neutral', 'score': 0.7067650556564331}, {'label': 'curiosity', 'score': 0.2474318891763687}, {'label': 'confusion', 'score': 0.08342266082763672}, {'label': 'approval', 'score': 0.011776866391301155}, {'label': 'realization', 'score': 0.008105364628136158}, {'label': 'annoyance', 'score': 0.00807274505496025}]"
Imagine Dragons|||Fallen|||114|||4,Imagine Dragons,Fallen,"(Oh, oh-oh, oh-oh, oh-oh, oh, oh-oh, oh-oh-oh) Tell everybody, tell everybody
(Oh, oh-oh, oh-oh, oh-oh, oh, oh-oh, oh-oh-oh) Tell everybody we are fallen",Imagine Dragons|||Fallen|||114,4,excitement,realization,approval,"[{'label': 'neutral', 'score': 0.9103274345397949}, {'label': 'excitement', 'score': 0.02230142429471016}, {'label': 'realization', 'score': 0.016808200627565384}, {'label': 'approval', 'score': 0.013756254687905312}, {'label': 'surprise', 'score': 0.012140752747654915}, {'label': 'joy', 'score': 0.010313979350030422}]"
Imagine Dragons|||Fallen|||114|||5,Imagine Dragons,Fallen,"(Oh, oh-oh, oh-oh, oh-oh, oh, oh-oh, oh-oh-oh) Oh, oh-oh, oh, we are fallen, we are fallen
(Oh, oh-oh, oh-oh, oh-oh, oh, oh-oh, oh-oh-oh)
Oh, oh-oh, oh, we are fallen, we are fallen
(Oh, oh-oh, oh-oh, oh-oh) Now we're just gonna ride it out
(Oh, oh-oh, oh-oh-oh) I just want to take it in (Oh, oh-oh, oh-oh, oh-oh)
Even when your fire runs out, will you start it up again?
We are fallen
<\Lyric>```",Imagine Dragons|||Fallen|||114,5,curiosity,desire,confusion,"[{'label': 'neutral', 'score': 0.456014484167099}, {'label': 'curiosity', 'score': 0.3727003335952759}, {'label': 'desire', 'score': 0.04909557104110718}, {'label': 'confusion', 'score': 0.026350105181336403}, {'label': 'excitement', 'score': 0.020001500844955444}, {'label': 'approval', 'score': 0.018365541473031044}]"
Imagine Dragons|||I Wish|||115|||0,Imagine Dragons,I Wish,"```
<Artist name> Imagine Dragons <\Artist>
<Song title> I Wish <\Song title>
<Lyric> 
I never called you and now it's too late
To say all the words that I've wanted to say
The doctor said, ""Oh, there's a fight up ahead""
I should've been there by your hospital bed",Imagine Dragons|||I Wish|||115,0,disappointment,realization,sadness,"[{'label': 'neutral', 'score': 0.7745838165283203}, {'label': 'disappointment', 'score': 0.14359450340270996}, {'label': 'realization', 'score': 0.060765668749809265}, {'label': 'sadness', 'score': 0.0407700352370739}, {'label': 'annoyance', 'score': 0.03408249467611313}, {'label': 'disapproval', 'score': 0.01573076657950878}]"
Imagine Dragons|||I Wish|||115|||1,Imagine Dragons,I Wish,"So it rains every day, oh, it rains every day
No, I haven't got the words to say",Imagine Dragons|||I Wish|||115,1,disapproval,disappointment,annoyance,"[{'label': 'disapproval', 'score': 0.4918935000896454}, {'label': 'disappointment', 'score': 0.24468612670898438}, {'label': 'annoyance', 'score': 0.20650210976600647}, {'label': 'neutral', 'score': 0.18121354281902313}, {'label': 'realization', 'score': 0.03413895145058632}, {'label': 'surprise', 'score': 0.02200276218354702}]"
Imagine Dragons|||I Wish|||115|||2,Imagine Dragons,I Wish,"Oh, how I wish I was a better friend
Before it was too late
I wish that I would've been there in the end
I wish I was a better friend",Imagine Dragons|||I Wish|||115,2,desire,optimism,annoyance,"[{'label': 'desire', 'score': 0.831978976726532}, {'label': 'optimism', 'score': 0.0576801560819149}, {'label': 'neutral', 'score': 0.0537714809179306}, {'label': 'annoyance', 'score': 0.017911303788423538}, {'label': 'disappointment', 'score': 0.017238890752196312}, {'label': 'love', 'score': 0.010329839773476124}]"
Imagine Dragons|||I Wish|||115|||3,Imagine Dragons,I Wish,"I wasn't there when you said your goodbye, and I
Replay in my mind 'bout a thousand times
I wasn't therе for those rivers you cried
I was always too busy, no, I didn't makе the time",Imagine Dragons|||I Wish|||115,3,disapproval,disappointment,sadness,"[{'label': 'neutral', 'score': 0.44808700680732727}, {'label': 'disapproval', 'score': 0.3735649287700653}, {'label': 'disappointment', 'score': 0.12330363690853119}, {'label': 'sadness', 'score': 0.04931442067027092}, {'label': 'annoyance', 'score': 0.04246203228831291}, {'label': 'realization', 'score': 0.028663093224167824}]"
Imagine Dragons|||I Wish|||115|||4,Imagine Dragons,I Wish,"Oh, how I wish I was a better friend
Before it was too late
I wish that I would have been there in the end
I wish I was a better friend",Imagine Dragons|||I Wish|||115,4,desire,optimism,annoyance,"[{'label': 'desire', 'score': 0.8321349620819092}, {'label': 'optimism', 'score': 0.057380180805921555}, {'label': 'neutral', 'score': 0.05368003249168396}, {'label': 'annoyance', 'score': 0.017879929393529892}, {'label': 'disappointment', 'score': 0.017192663624882698}, {'label': 'love', 'score': 0.010387055575847626}]"
Imagine Dragons|||I Wish|||115|||5,Imagine Dragons,I Wish,"And everyday I wish you were here
Oh, every day I wish
Oh, every minute of every year
I swear I feel you near, near me",Imagine Dragons|||I Wish|||115,5,desire,optimism,annoyance,"[{'label': 'desire', 'score': 0.8408557176589966}, {'label': 'neutral', 'score': 0.10719648003578186}, {'label': 'optimism', 'score': 0.038141705095767975}, {'label': 'annoyance', 'score': 0.013225970789790154}, {'label': 'disappointment', 'score': 0.012225671671330929}, {'label': 'love', 'score': 0.012146923691034317}]"
Imagine Dragons|||I Wish|||115|||6,Imagine Dragons,I Wish,"How I wish I was (How I wish) a better friend (Better friend)
Before it was too late
I wish that I would have been there in the end
I wish I was a better friend
<\Lyric>```",Imagine Dragons|||I Wish|||115,6,desire,optimism,annoyance,"[{'label': 'desire', 'score': 0.8271840810775757}, {'label': 'neutral', 'score': 0.061698246747255325}, {'label': 'optimism', 'score': 0.05386184900999069}, {'label': 'annoyance', 'score': 0.01820126175880432}, {'label': 'disappointment', 'score': 0.016099384054541588}, {'label': 'love', 'score': 0.010103827342391014}]"
Imagine Dragons|||Love of Mine|||116|||0,Imagine Dragons,Love of Mine,"```
<Artist name> Imagine Dragons <\Artist>
<Song title> Love of Mine <\Song title>
<Lyric> 
I see it now, you're flyin' in the fast lane
Don't stop now, you're livin' for the octane
Not some cry just for the attention
Not some low, hopin' for ascension",Imagine Dragons|||Love of Mine|||116,0,approval,realization,annoyance,"[{'label': 'neutral', 'score': 0.9073895812034607}, {'label': 'approval', 'score': 0.04747333005070686}, {'label': 'realization', 'score': 0.014234215021133423}, {'label': 'annoyance', 'score': 0.011401611380279064}, {'label': 'excitement', 'score': 0.011061022989451885}, {'label': 'admiration', 'score': 0.006960637401789427}]"
Imagine Dragons|||Love of Mine|||116|||1,Imagine Dragons,Love of Mine,"All my life, tryin' just to touch you
All my life, lookin' in the rearview
Take me now, I'm standin' with my open
Hands drawn out, prayin' for an omen
I'm not sure where this is goin'
I'm not sure what the stars are showin'
All my life, tryin' just to touch you
All my life, lookin' in the rearview",Imagine Dragons|||Love of Mine|||116,1,confusion,curiosity,realization,"[{'label': 'neutral', 'score': 0.5556148886680603}, {'label': 'confusion', 'score': 0.5295200943946838}, {'label': 'curiosity', 'score': 0.019675450399518013}, {'label': 'realization', 'score': 0.013114599511027336}, {'label': 'approval', 'score': 0.012419854290783405}, {'label': 'optimism', 'score': 0.011515208519995213}]"
Imagine Dragons|||Love of Mine|||116|||2,Imagine Dragons,Love of Mine,"Oh, you look so far away",Imagine Dragons|||Love of Mine|||116,2,disappointment,sadness,realization,"[{'label': 'neutral', 'score': 0.34159326553344727}, {'label': 'disappointment', 'score': 0.24988234043121338}, {'label': 'sadness', 'score': 0.13835857808589935}, {'label': 'realization', 'score': 0.06460808217525482}, {'label': 'annoyance', 'score': 0.05847826600074768}, {'label': 'surprise', 'score': 0.038572825491428375}]"
Imagine Dragons|||Love of Mine|||116|||3,Imagine Dragons,Love of Mine,"Love of mine, give me attention
Love of mine, make this connection
If I said you were all that I had to livе for
Would you run away from me? (Me, me, mе, oh)",Imagine Dragons|||Love of Mine|||116,3,love,curiosity,confusion,"[{'label': 'love', 'score': 0.7645156383514404}, {'label': 'neutral', 'score': 0.15575435757637024}, {'label': 'curiosity', 'score': 0.12950138747692108}, {'label': 'confusion', 'score': 0.047103241086006165}, {'label': 'caring', 'score': 0.04387286305427551}, {'label': 'desire', 'score': 0.035994622856378555}]"
Imagine Dragons|||Love of Mine|||116|||4,Imagine Dragons,Love of Mine,"Come on now, come a little closer
Don't back down, lookin' for the closer
Not some try, lookin' for a mention
Not some lie, broken intervention",Imagine Dragons|||Love of Mine|||116,4,approval,caring,annoyance,"[{'label': 'neutral', 'score': 0.9346832036972046}, {'label': 'approval', 'score': 0.05458827316761017}, {'label': 'caring', 'score': 0.017289137467741966}, {'label': 'annoyance', 'score': 0.013010474853217602}, {'label': 'realization', 'score': 0.008239397779107094}, {'label': 'disapproval', 'score': 0.005527914967387915}]"
Imagine Dragons|||Love of Mine|||116|||5,Imagine Dragons,Love of Mine,"Love of mine, give me attention
Love of mine, make this connection
If I said you were all that I had to live for
Would you run away from me?",Imagine Dragons|||Love of Mine|||116,5,love,curiosity,confusion,"[{'label': 'love', 'score': 0.8176594376564026}, {'label': 'curiosity', 'score': 0.20275065302848816}, {'label': 'neutral', 'score': 0.08437658101320267}, {'label': 'confusion', 'score': 0.06565909832715988}, {'label': 'caring', 'score': 0.06074495613574982}, {'label': 'desire', 'score': 0.040187250822782516}]"
Imagine Dragons|||Love of Mine|||116|||6,Imagine Dragons,Love of Mine,Please just let me stay,Imagine Dragons|||Love of Mine|||116,6,caring,desire,approval,"[{'label': 'neutral', 'score': 0.9207070469856262}, {'label': 'caring', 'score': 0.020888404920697212}, {'label': 'desire', 'score': 0.0168340764939785}, {'label': 'approval', 'score': 0.015174527652561665}, {'label': 'annoyance', 'score': 0.009265552274882793}, {'label': 'optimism', 'score': 0.005072698928415775}]"
Imagine Dragons|||Love of Mine|||116|||7,Imagine Dragons,Love of Mine,"Love of mine, give me attention
Love of mine, make this connection
If I said you were all that I had to live for
Would you run away from me?
Love of mine, give me attention
Love of mine, make this connection
If I said you were all that I had to live for
Would you run away from me?",Imagine Dragons|||Love of Mine|||116,7,love,curiosity,caring,"[{'label': 'love', 'score': 0.8240514993667603}, {'label': 'curiosity', 'score': 0.1377585530281067}, {'label': 'neutral', 'score': 0.11183004826307297}, {'label': 'caring', 'score': 0.059559427201747894}, {'label': 'desire', 'score': 0.04675087705254555}, {'label': 'confusion', 'score': 0.04332960397005081}]"
Imagine Dragons|||Love of Mine|||116|||8,Imagine Dragons,Love of Mine,"(Woo)
(Woah-oh-oh-oh-oh)
(La-ah-ah-ah-ah-ah)
(Woah-oh-oh-oh-oh)
(La-ah-ah-ah-ah-ah)
<\Lyric>```",Imagine Dragons|||Love of Mine|||116,8,excitement,amusement,joy,"[{'label': 'neutral', 'score': 0.8280760049819946}, {'label': 'excitement', 'score': 0.06230417266488075}, {'label': 'amusement', 'score': 0.030717618763446808}, {'label': 'joy', 'score': 0.02659555710852146}, {'label': 'approval', 'score': 0.017410797998309135}, {'label': 'surprise', 'score': 0.010638348758220673}]"
Imagine Dragons|||Ferris Wheel|||117|||0,Imagine Dragons,Ferris Wheel,"```
<Artist name> Imagine Dragons <\Artist>
<Song title> Ferris Wheel <\Song title>
<Lyric> 
He's never gonna treat you right, I'm sure
He's never gonna kiss you like he should
He's never gonna tuck you in at night
You've always been afraid to settle down
I don't even blame you cause look how
These boys are now",Imagine Dragons|||Ferris Wheel|||117,0,fear,annoyance,disapproval,"[{'label': 'neutral', 'score': 0.37173232436180115}, {'label': 'fear', 'score': 0.2500123977661133}, {'label': 'annoyance', 'score': 0.06003766134381294}, {'label': 'disapproval', 'score': 0.058127786964178085}, {'label': 'approval', 'score': 0.028466012328863144}, {'label': 'anger', 'score': 0.024128518998622894}]"
Imagine Dragons|||Ferris Wheel|||117|||1,Imagine Dragons,Ferris Wheel,"Promise that I'll make you feel
Like we're on a Ferris Wheel
We're always young and innocent
I promise you when things get hard
Our love will be strong enough
I know we'll last, I'm confident",Imagine Dragons|||Ferris Wheel|||117,1,optimism,love,caring,"[{'label': 'optimism', 'score': 0.4725947678089142}, {'label': 'love', 'score': 0.4429008662700653}, {'label': 'caring', 'score': 0.43426188826560974}, {'label': 'approval', 'score': 0.17920184135437012}, {'label': 'neutral', 'score': 0.05697419494390488}, {'label': 'admiration', 'score': 0.03852662444114685}]"
Imagine Dragons|||Ferris Wheel|||117|||2,Imagine Dragons,Ferris Wheel,"I don't mean to speak in fairy tales
But we have had some heaven and some hell
And I can only speak for myself
And I'm speechless
You've always been afraid to claim this town
And I don't even blame you 'cause look how
These boys are now",Imagine Dragons|||Ferris Wheel|||117,2,fear,disapproval,disappointment,"[{'label': 'fear', 'score': 0.6188721060752869}, {'label': 'neutral', 'score': 0.15279249846935272}, {'label': 'disapproval', 'score': 0.05311700701713562}, {'label': 'disappointment', 'score': 0.05138140544295311}, {'label': 'surprise', 'score': 0.047383859753608704}, {'label': 'realization', 'score': 0.04040975496172905}]"
Imagine Dragons|||Ferris Wheel|||117|||3,Imagine Dragons,Ferris Wheel,"'Cause when birds fly south, it's a beautiful thing
Buy a big white house and a diamond ring
Leave it all behind, leave it all behind
'Cause when birds fly south, it's a beautiful thing
Buy a big white house and a diamond ring
Leave it all behind, leave it all behind",Imagine Dragons|||Ferris Wheel|||117,3,admiration,approval,love,"[{'label': 'admiration', 'score': 0.8049567341804504}, {'label': 'neutral', 'score': 0.09650913625955582}, {'label': 'approval', 'score': 0.0632573664188385}, {'label': 'love', 'score': 0.053206685930490494}, {'label': 'joy', 'score': 0.015885572880506516}, {'label': 'excitement', 'score': 0.0077571808360517025}]"
