id,artist_name,song_title,lyrics,parent_id,chunk_order,primary_emotion,secondary_emotion,tertiary_emotion,classification_result
NF|||Only One|||74|||5,NF,Only One,"Tryin' to be the man that you need, I need time
And I know that it seems I don't try
But I promise I won't lie, won't lie
Every time I look in your eyes, your eyes
Girl, I get this feelin' that I've never had
And I just want you to understand, yeah",NF|||Only One|||74,5,desire,approval,caring,"[{'label': 'desire', 'score': 0.4896230697631836}, {'label': 'neutral', 'score': 0.361035019159317}, {'label': 'approval', 'score': 0.13868822157382965}, {'label': 'caring', 'score': 0.0331183522939682}, {'label': 'annoyance', 'score': 0.021303562447428703}, {'label': 'optimism', 'score': 0.02123427204787731}]"
NF|||Only One|||74|||6,NF,Only One,"You're the only one, only one, nothin's gonna hold us up
I got you and after all that we've been through
We've been through some things
But it's okay, okay
There is no way I'm leavin', baby, believe it
You're the only one, only one, nothin's gonna hold us up
Yeah, yeah
I got you and after all that we've been through
Yeah, yeah
We've been through some things
Yeah-ee-ah-ee-yeah
But it's okay, okay
Yeah, yeah
There is no way I'm leavin', baby, believe it
Yeah, yeah-ee-ah-ee—
<\Lyric>```",NF|||Only One|||74,6,approval,caring,optimism,"[{'label': 'approval', 'score': 0.5416948199272156}, {'label': 'caring', 'score': 0.29625290632247925}, {'label': 'neutral', 'score': 0.22581923007965088}, {'label': 'optimism', 'score': 0.031000062823295593}, {'label': 'realization', 'score': 0.024409634992480278}, {'label': 'disapproval', 'score': 0.017732778564095497}]"
NF|||Thinking|||75|||0,NF,Thinking,"```
<Artist name> NF <\Artist>
<Song title> Thinking <\Song title>
<Lyric> 
Yeah, growing up, yeah
Know a lot, but I don't know enough
What you doin' here?
Why you even showin' up? Yeah
Showin' up for tryna show me love
Why you look confused like you don't really know what's up? Yeah
Why you always tryna judge?
I know who you are, yeah
Why you tryna, tryna front? Yeah
I am not the man I was, look
Ayy, made me a promise, I just hope you keep it
I don't like to get involved with things I don't believe in
I don't like to hang with people I don't trust to speak with
If you tell me that you mean it, then I hope you mean it
Yeah, feel like I don't deserve you when I hurt your feelings
I'm vulnerable, you got the keys to open all my secrets
You've always been there when I'm low to help pick up the pieces
I know I act like I don't need you yet, but lately, I've been thinking",NF|||Thinking|||75,0,disapproval,confusion,annoyance,"[{'label': 'disapproval', 'score': 0.41859763860702515}, {'label': 'confusion', 'score': 0.2164914757013321}, {'label': 'annoyance', 'score': 0.12282493710517883}, {'label': 'curiosity', 'score': 0.12237808853387833}, {'label': 'optimism', 'score': 0.12150267511606216}, {'label': 'disappointment', 'score': 0.11634087562561035}]"
NF|||Thinking|||75|||1,NF,Thinking,"Yeah, lately, I've been thinking
Yeah, yeah, I have been thinking
Yeah, I have been thinking",NF|||Thinking|||75,1,realization,approval,confusion,"[{'label': 'realization', 'score': 0.3927171528339386}, {'label': 'neutral', 'score': 0.36228618025779724}, {'label': 'approval', 'score': 0.230058491230011}, {'label': 'confusion', 'score': 0.013541112653911114}, {'label': 'optimism', 'score': 0.010142482817173004}, {'label': 'amusement', 'score': 0.00831509381532669}]"
NF|||Thinking|||75|||2,NF,Thinking,"Yeah, I wish that I was optimistic
I wish that I could trust my intuition
To most, negative thinking makes you a pessimist, but
To me, negative thinking means I'm just realistic
That's how I feel, ain't that a twisted view?
Claim that I don't care what people think, but is that really true?
Those the type of questions that I struggle with
That's the type of thing to keep me up at night
Wondering, I wonder if the pressure I've been under is too much on my shoulders
Who gon' care when this all fades, I turn gray and get older?
Yeah, that's the type of thing that I don't wanna answer
But just 'cause I don't wanna do it don't mean I don't have to
See, these are lessons that you learn in life
And we only get one of 'em, hope I'm learning right
I know that everything comes with a price
Yeah, yeah, everything comes with a price
Y'all got no clue what I have sacrificed
And lately, I've been thinking",NF|||Thinking|||75,2,curiosity,desire,optimism,"[{'label': 'curiosity', 'score': 0.29057013988494873}, {'label': 'desire', 'score': 0.28216198086738586}, {'label': 'neutral', 'score': 0.1323561668395996}, {'label': 'optimism', 'score': 0.0923636183142662}, {'label': 'confusion', 'score': 0.07192012667655945}, {'label': 'disappointment', 'score': 0.051988545805215836}]"
NF|||Thinking|||75|||3,NF,Thinking,"Yeah, lately, I've been thinking
Yeah, yeah, I have been thinking
Yeah, I have been thinking (I have been thinking)
<\Lyric>```",NF|||Thinking|||75,3,realization,approval,confusion,"[{'label': 'neutral', 'score': 0.40634429454803467}, {'label': 'realization', 'score': 0.3527213931083679}, {'label': 'approval', 'score': 0.19178834557533264}, {'label': 'confusion', 'score': 0.01280395407229662}, {'label': 'excitement', 'score': 0.010618512518703938}, {'label': 'amusement', 'score': 0.010505100712180138}]"
NF|||One Hundred|||76|||0,NF,One Hundred,"```
<Artist name> NF <\Artist>
<Song title> One Hundred <\Song title>
<Lyric> 
Yeah
Hey, I'm on a hundred right now
Yeah",NF|||One Hundred|||76,0,approval,excitement,realization,"[{'label': 'neutral', 'score': 0.6131675839424133}, {'label': 'approval', 'score': 0.35555315017700195}, {'label': 'excitement', 'score': 0.02487800642848015}, {'label': 'realization', 'score': 0.02085980959236622}, {'label': 'joy', 'score': 0.01305064931511879}, {'label': 'admiration', 'score': 0.005689437035471201}]"
NF|||One Hundred|||76|||1,NF,One Hundred,"They say the flow is soundin' like a mixtape
They ain't see it comin' like a fast break
They ain't see it comin' like Jordan hittin' jumpers, yeah, they ask me
""When that new music 'bout to drop?""
Ain't that what I gave you last week? (Last week!)
Yeah, oh, you done it now
Feels like I'm comin' up, but spit it like I'm underground
Wonder how I come into your city like I run the town
Love the sound
Started on the stage, now we in the crowd, woo!
Yeah, what's with the hype though?
Told me that your record was the greatest, but you lied, though
Told me they consider you a god, yeah, well I don't
Say you never lived until you found something to die for, woo!
Yeah, and that is so true
Forget the haters, remember people you're close to
Now I'm doing things they told me I ain't supposed to
They treat me like a player, that's funny, I'm here to coach you! (Coach you!)
Go back to the bench, know where you belong
Say that you've been practicin', well maybe you should do it more
Say that you the boss, yeah? Well, who did you employ?
All these sucky rappers—I don't listen to, I'm so annoyed!",NF|||One Hundred|||76,1,love,curiosity,amusement,"[{'label': 'love', 'score': 0.37595468759536743}, {'label': 'curiosity', 'score': 0.30544209480285645}, {'label': 'amusement', 'score': 0.13704760372638702}, {'label': 'admiration', 'score': 0.1003098115324974}, {'label': 'approval', 'score': 0.0995941013097763}, {'label': 'confusion', 'score': 0.06650511920452118}]"
NF|||One Hundred|||76|||2,NF,One Hundred,"I'm on a hundred!
Yeah, I said I'm on a hundred right now, hey!
We on a hundred!
Yeah, I said we on a hundred right now, oh!
I'm on a hundred!
Yeah, I said I'm on a hundred right now, hey!
We on a hundred!
Yeah, I said we on a hundred right now, oh!",NF|||One Hundred|||76,2,excitement,approval,realization,"[{'label': 'neutral', 'score': 0.4589730501174927}, {'label': 'excitement', 'score': 0.16306249797344208}, {'label': 'approval', 'score': 0.09157626330852509}, {'label': 'realization', 'score': 0.07272613048553467}, {'label': 'joy', 'score': 0.05093976855278015}, {'label': 'surprise', 'score': 0.03339632600545883}]"
NF|||One Hundred|||76|||3,NF,One Hundred,"Yeah, you shoulda left this on a high note
Different cities, different time zones
You had me open up for your tour
I leave it lookin' like it's my show
The fans beggin' for the encore, woo!
Yeah, and what you know about
Selling merchandise right out your house?
I got 40 boxes in my living room on the couch
Yeah, me and my girl 'bout to ship them out, oh lord!
Yeah, yeah, I thought I told 'em last record
I'm out here grindin' on a mad level
Always on a hundred, they don't understand the mad hustle
Nah, but that's what happens when the fans love you, I know!
Yeah, I ain't the norm, but I like it though
'Bout to move the family out to Nashville
I'm sleepin' on the floor, got no curtains in the bedroom
Hang up the sheets, yeah, that's the way that I roll!
Yeah, they think the money 'bout to change me
That type of talkin' got me angry, yeah
A lot of people tryna play me
Me and the fan base lookin' like the A-Team, woo
How you tellin' people that we family?
Hold up
Yeah, when you ain't even met me
That's the type of thing that may upset me
That's the type of thing that may upset me",NF|||One Hundred|||76,3,annoyance,disappointment,approval,"[{'label': 'annoyance', 'score': 0.2571713328361511}, {'label': 'neutral', 'score': 0.19960549473762512}, {'label': 'disappointment', 'score': 0.11677300184965134}, {'label': 'approval', 'score': 0.08306828886270523}, {'label': 'anger', 'score': 0.08037557452917099}, {'label': 'curiosity', 'score': 0.0709785595536232}]"
NF|||One Hundred|||76|||4,NF,One Hundred,"I'm on a hundred! (Hundred)
Yeah, I said I'm on a hundred right now, hey!
We on a hundred! (On a hundred!)
Yeah, I said we on a hundred right now, oh!
I'm on a hundred!
Yeah, I said I'm on a hundred right now, hey! (Woo!)
We on a hundred!
Yeah, I said we on a hundred right now, oh!
I'm on a hundred!
Yeah, I said I'm on a hundred right now, hey! (Woo!)
We on a hundred!
Yeah, I said we on a hundred right now, oh!",NF|||One Hundred|||76,4,excitement,joy,approval,"[{'label': 'neutral', 'score': 0.369058758020401}, {'label': 'excitement', 'score': 0.30612847208976746}, {'label': 'joy', 'score': 0.07768061757087708}, {'label': 'approval', 'score': 0.07050075381994247}, {'label': 'surprise', 'score': 0.03212246298789978}, {'label': 'realization', 'score': 0.03208974376320839}]"
NF|||One Hundred|||76|||5,NF,One Hundred,"We on a—we on a hundred right now!
Boy!
Agh!
<\Lyric>```",NF|||One Hundred|||76,5,excitement,surprise,amusement,"[{'label': 'neutral', 'score': 0.5593546628952026}, {'label': 'excitement', 'score': 0.18574991822242737}, {'label': 'surprise', 'score': 0.06206336244940758}, {'label': 'amusement', 'score': 0.024012234061956406}, {'label': 'joy', 'score': 0.022655600681900978}, {'label': 'annoyance', 'score': 0.01665697619318962}]"
NF|||BULLET|||77|||0,NF,BULLET,"```
<Artist name> NF <\Artist>
<Song title> BULLET <\Song title>
<Lyric> 
Look, I wouldn't say it if I didn't mean it
You ever need me for any reason, let me know
I got your back, I would die and kill for you
Don't question that, you know it's true, don't pretend you don't
Beautiful is what you are, I know you doubt it daily
Words would never be enough to describe the way we
Both connected when you had our baby
I'm proud of you, I can't believe it, it still fascinates me
Watchin' us grow, seems like yesterday we met
Life is flyin' by, makes me emotional just talkin' 'bout it
Got a lotta memories, things I could nevеr forget, you gave me
Lifе when I was on empty, and I was goin' crazy
Stood by my side, it's only right that I return the favor
You changed my life and gave me love when I had none to offer
Gave me hope when I was hopeless, ain't no second thoughts
If it came down to me or you, I swear to God that I would take a—",NF|||BULLET|||77,0,admiration,approval,pride,"[{'label': 'admiration', 'score': 0.7213515639305115}, {'label': 'approval', 'score': 0.18360814452171326}, {'label': 'pride', 'score': 0.1453368365764618}, {'label': 'joy', 'score': 0.09821733832359314}, {'label': 'caring', 'score': 0.06235066056251526}, {'label': 'neutral', 'score': 0.049989476799964905}]"
NF|||BULLET|||77|||1,NF,BULLET,"I would take a bullet, give my life in a second if it came down to it
Sacrifice anything to see the light in your eyes, I swear I'd do it
When you're down, and you feel low
When your world starts to crumble
When you think that there's no hope
I got you",NF|||BULLET|||77,1,caring,optimism,approval,"[{'label': 'neutral', 'score': 0.6735280752182007}, {'label': 'caring', 'score': 0.1673058271408081}, {'label': 'optimism', 'score': 0.0968407541513443}, {'label': 'approval', 'score': 0.07911206781864166}, {'label': 'desire', 'score': 0.04744134470820427}, {'label': 'sadness', 'score': 0.012602245435118675}]"
NF|||BULLET|||77|||2,NF,BULLET,"Yeah, both got trauma, sometimes I see it work against us
Other times, I see it bring us close and connect us
The scar on your stomach, that's not a flaw, that's perfection
Your whole body a work of art, don't you let that
Mess with your mental
I know your birth plan didn't pan out like you wanted
But look what we got from it
Scared to death, I can't imagine how you feel
Tryna handle all this pressure you're under
Watchin' you suffer, sick to your stomach
Unprepared, I ain't the best husband at times
My lack of encouragement hovers over us both
Still, you love me, it's mind-blowin'
This selflessness you show me on a day-to-day basis is humblin'
You pick me up when I was weak and felt like I had nothin' left
Believed in me and still had faith when no one else did
I wouldn't have a second thought, if it came down to it
I swear to God, I would take a—, yeah, I would take a—",NF|||BULLET|||77,2,fear,love,sadness,"[{'label': 'fear', 'score': 0.3858567774295807}, {'label': 'love', 'score': 0.1668599396944046}, {'label': 'sadness', 'score': 0.1368904560804367}, {'label': 'caring', 'score': 0.10510863363742828}, {'label': 'neutral', 'score': 0.0796889141201973}, {'label': 'nervousness', 'score': 0.07715503871440887}]"
NF|||BULLET|||77|||3,NF,BULLET,"When the days feel long and the nights get lonely
When your sky goes dark and the rain starts pouring, yeah
When the walls cave in, and you need somebody
I got you (Ayy)",NF|||BULLET|||77,3,sadness,disappointment,caring,"[{'label': 'neutral', 'score': 0.5461954474449158}, {'label': 'sadness', 'score': 0.2452477216720581}, {'label': 'disappointment', 'score': 0.0630294606089592}, {'label': 'caring', 'score': 0.024429988116025925}, {'label': 'approval', 'score': 0.024317877367138863}, {'label': 'desire', 'score': 0.022110160440206528}]"
NF|||BULLET|||77|||4,NF,BULLET,"I would take a bullet, give my life in a second if it came down to it
Sacrifice anything to see the light in your eyes, I swear I'd do it
When you're down and you feel low (And you feel low)
When your world starts to crumble (Starts to crumble)
When you think that there's no hope (That there's no hope)
I got you",NF|||BULLET|||77,4,caring,optimism,approval,"[{'label': 'neutral', 'score': 0.5734761357307434}, {'label': 'caring', 'score': 0.2533344030380249}, {'label': 'optimism', 'score': 0.1281440705060959}, {'label': 'approval', 'score': 0.10557816922664642}, {'label': 'desire', 'score': 0.033386893570423126}, {'label': 'sadness', 'score': 0.014055800624191761}]"
NF|||BULLET|||77|||5,NF,BULLET,"Oh, oh-oh, oh-oh, oh (I got you)
Oh, oh-oh, oh-oh, oh (I got you)
<\Lyric>```",NF|||BULLET|||77,5,excitement,joy,approval,"[{'label': 'neutral', 'score': 0.43582889437675476}, {'label': 'excitement', 'score': 0.29366886615753174}, {'label': 'joy', 'score': 0.19072170555591583}, {'label': 'approval', 'score': 0.044233523309230804}, {'label': 'surprise', 'score': 0.022101564332842827}, {'label': 'realization', 'score': 0.02123480848968029}]"
NF|||SUFFICE|||78|||0,NF,SUFFICE,"```
<Artist name> NF <\Artist>
<Song title> SUFFICE <\Song title>
<Lyric> 
Yeah, if I did it, then I did it right (Yes), yeah
This ain't happen for me overnight  (No),yeah
Bet against me, you gon' pay the price (Woo), yeah
Down to business, I ain't playin' nice (Ayy), yeah
So ahead of y'all, I'm out of sight, yeah
When you poppin', they all want a slice (They want a slice), yeah
Greed and envy, that's a part of life, yeah
Mediocre, that just won't suffice",NF|||SUFFICE|||78,0,approval,disapproval,annoyance,"[{'label': 'neutral', 'score': 0.7236801981925964}, {'label': 'approval', 'score': 0.11781355738639832}, {'label': 'disapproval', 'score': 0.0795123353600502}, {'label': 'annoyance', 'score': 0.05093197524547577}, {'label': 'realization', 'score': 0.018689710646867752}, {'label': 'disappointment', 'score': 0.018381431698799133}]"
NF|||SUFFICE|||78|||1,NF,SUFFICE,"Better now than ever
Ain't no crackin' under pressure, the boy is clever
If I did it, it was stellar, nobody fresher
Stop complainin', man, my head hurts, these catchy records
Ain't nothin' really (Woo) but a walk in a park for me
Heard the catalog, you know I got some scars on me (You know)
Just gettin' started, you don't really wanna start with me (Start with me)
It's John Q, I would sacrifice the heart in me
For family, high roller
But you wouldn't know it by the way that I rolled up
Career lifespan lookin' good, it ain't slowin'
One after another, man, I just keep goin'
And goin', goin' (Hey)",NF|||SUFFICE|||78,1,disappointment,admiration,sadness,"[{'label': 'neutral', 'score': 0.27506428956985474}, {'label': 'disappointment', 'score': 0.21735695004463196}, {'label': 'admiration', 'score': 0.1574988216161728}, {'label': 'sadness', 'score': 0.102641761302948}, {'label': 'approval', 'score': 0.08182162791490555}, {'label': 'annoyance', 'score': 0.07536353915929794}]"
NF|||SUFFICE|||78|||2,NF,SUFFICE,"Yeah, if I did it, then I did it right (Yes)
This ain't happen for me overnight (No)
Bet against me, you gon' pay the price (Pay up)
Down to business, I ain't playin' nice (Woo), yeah
So ahead of y'all, I'm out of sight (I'm out of sight), yeah
When you poppin', they all want a slice (They want a slice), yeah
Greed and envy, that's a part of life (Part of life), yeah
Mediocre, that just won't suffice ('Fice)",NF|||SUFFICE|||78,2,approval,disapproval,annoyance,"[{'label': 'neutral', 'score': 0.6975257396697998}, {'label': 'approval', 'score': 0.10339266061782837}, {'label': 'disapproval', 'score': 0.08882328122854233}, {'label': 'annoyance', 'score': 0.0774899274110794}, {'label': 'disappointment', 'score': 0.02452930063009262}, {'label': 'realization', 'score': 0.017207767814397812}]"
NF|||SUFFICE|||78|||3,NF,SUFFICE,"Keep myself grounded, that's a piece of me that I won't let go
No matter what level I reach, I promise to hold it close
Ain't gotta tell me this hittin' different, man, I already know
How are you claimin' we had a baby? We ain't never spoke
I don't be sleepin' out here with random women on the road
They want a DNA test to prove it, I'm like, ""Here you go""
I coulda saved you a bunch of time and told you the results
Lookin' for hush money from me, you ain't gon' get it though
Historic
Rain on my parade, I keep walkin' and ignore it
Just part of the game, yeah, it comes with the territory
It's just another day, man, I'm used to it down pourin', it's nothin'",NF|||SUFFICE|||78,3,annoyance,disapproval,approval,"[{'label': 'neutral', 'score': 0.7226272821426392}, {'label': 'annoyance', 'score': 0.12216270714998245}, {'label': 'disapproval', 'score': 0.06825517863035202}, {'label': 'approval', 'score': 0.048905231058597565}, {'label': 'disappointment', 'score': 0.018251629546284676}, {'label': 'caring', 'score': 0.017238058149814606}]"
NF|||SUFFICE|||78|||4,NF,SUFFICE,"If I did it then I did it right (Yeah), yeah
This ain't happen for me overnight (Yeah, overnight), yeah
Bet against me, you gon' pay the price (Pay up), yeah
Down to business, I ain't playin' nice (Ayy, woo), yeah
So ahead of y'all, I'm out of sight (I'm gone), yeah
When you poppin', they all want a slice (Woo), yeah
Greed and envy, that's a part of life (That's a part of life), yeah
Mediocre, that just won't suffice ('Fice)",NF|||SUFFICE|||78,4,approval,disapproval,annoyance,"[{'label': 'neutral', 'score': 0.7920388579368591}, {'label': 'approval', 'score': 0.074689581990242}, {'label': 'disapproval', 'score': 0.06367874890565872}, {'label': 'annoyance', 'score': 0.05377521738409996}, {'label': 'realization', 'score': 0.015989035367965698}, {'label': 'disappointment', 'score': 0.01589229889214039}]"
NF|||SUFFICE|||78|||5,NF,SUFFICE,"Goin'
I'm goin'
Just won't suffice",NF|||SUFFICE|||78,5,disapproval,annoyance,disappointment,"[{'label': 'disapproval', 'score': 0.5448562502861023}, {'label': 'neutral', 'score': 0.5258541107177734}, {'label': 'annoyance', 'score': 0.07112539559602737}, {'label': 'disappointment', 'score': 0.0577537901699543}, {'label': 'approval', 'score': 0.022523358464241028}, {'label': 'realization', 'score': 0.017639216035604477}]"
NF|||SUFFICE|||78|||6,NF,SUFFICE,"Do not need no introduction (Ooh)
Style my own, can't no one touch it (Ooh)
Became what they said I couldn't (Ooh)
Mediocre, that won't cut it",NF|||SUFFICE|||78,6,disapproval,annoyance,disappointment,"[{'label': 'neutral', 'score': 0.7282625436782837}, {'label': 'disapproval', 'score': 0.17219555377960205}, {'label': 'annoyance', 'score': 0.07270242273807526}, {'label': 'disappointment', 'score': 0.04957355931401253}, {'label': 'realization', 'score': 0.01840469427406788}, {'label': 'approval', 'score': 0.016120389103889465}]"
NF|||SUFFICE|||78|||7,NF,SUFFICE,"Life is a gift, I
Wanna live it to the fullest while I can, why
Would I not when I know my
Days in this game are numbered?
Might as well enjoy the few years that I do have left
Who knows when I'ma write my last verse, I've
Been to hell and back ever since that first EP came out with ""All I
Have"" on it, I've been givin' all I have
Wasn't really prepared for the pain, I was
Gonna have to go through to get to the
End result that I knew I wanted
Hoped I would make an impact in rap
Has that been insane? Yes, but it
Was worth it, I can't imagine
If I woulda gave up and just turned my back on this
Music, where would I be now?
Don't know how I woulda made it out from
Underneath that rainy cloud
Had my doubts, yes, but that's how I found my
True purpose, if my surface looks great
Who cares if underneath I'm hurtin'?
If there's one thing I've learned in
My life, it's that life is uncertain",NF|||SUFFICE|||78,7,optimism,confusion,curiosity,"[{'label': 'optimism', 'score': 0.3768671751022339}, {'label': 'confusion', 'score': 0.3105657994747162}, {'label': 'curiosity', 'score': 0.16824890673160553}, {'label': 'disappointment', 'score': 0.08787037432193756}, {'label': 'approval', 'score': 0.07596568018198013}, {'label': 'desire', 'score': 0.07134348154067993}]"
NF|||SUFFICE|||78|||8,NF,SUFFICE,"Getting burned is unavoidable, isn't it?
Ain't a person alive that hasn't been a vic-
​​tim of being lied to, we're all hypocrites
Giving our two cents but not listenin'
All livin' in our own worlds thinkin' that
We're right when the fact of the matter is, a
Closed mind is the mind of an idiot
Don't believe that's true? Well, open it
<\Lyric>```",NF|||SUFFICE|||78,8,annoyance,confusion,disapproval,"[{'label': 'annoyance', 'score': 0.4553077518939972}, {'label': 'neutral', 'score': 0.34108051657676697}, {'label': 'confusion', 'score': 0.10696660727262497}, {'label': 'disapproval', 'score': 0.09070734679698944}, {'label': 'curiosity', 'score': 0.0745876133441925}, {'label': 'anger', 'score': 0.04758862778544426}]"
NF|||TURN MY BACK|||79|||0,NF,TURN MY BACK,"```
<Artist name> NF <\Artist>
<Song title> TURN MY BACK <\Song title>
<Lyric> 
Ayy
Yeah",NF|||TURN MY BACK|||79,0,approval,excitement,amusement,"[{'label': 'neutral', 'score': 0.865892231464386}, {'label': 'approval', 'score': 0.035645775496959686}, {'label': 'excitement', 'score': 0.01350815873593092}, {'label': 'amusement', 'score': 0.009382029063999653}, {'label': 'joy', 'score': 0.008824445307254791}, {'label': 'annoyance', 'score': 0.008506129495799541}]"
NF|||TURN MY BACK|||79|||1,NF,TURN MY BACK,"On even on my off days
Right even when I'm off-base
Life, live it like tomorrow ain’t
Promised to me, gotta get it today
Why wait? Too late
Never heard it, always
On time, my way or the highway?
Mindstate not safe
Need grace, need love, need God, need faith
Betray, cut ties, first time, first take
Worst case, wordplay, my home, my stage
My place, less you, more Ye
More Drake, more Em, more Dre
More Cole, more Kendrick, more names
Cordae, Sean, 6LACK, my list
My names, my picks, my taste (Woo)
My faith in my own hands​
Hand it over to you? No chance
Wanna get the job done right
I do it myself, oh yeah
I am what they wanna be
Who they wanna see, the big man
God's plan
Got a problem with the boy? Take it up with Him then, oh
Iconic, who want it?
Heard that you was lookin' for the smoke, huh?
Catch me on a bad day and you might find it
Fine dinin’, flyin' private
Couple things that I could easily afford to do
A couple things that you don't know a thing about
You mighta read about it, heard about it
Thought about it, dreamt about it, played it out inside your head
But what I'm doin' for a livin' isn't somethin' I was taught
You either got it or you don’t got it, and you don’t got it
I'm the co-signer, you the broke artist
I’m the captain and you in coach flyin'
I'm the lead role, you in the background, yeah
I'm the star player, you the mascot, yeah
I’m the future, you the past, old timer
I'm the truth and you the bold-faced liar
I'm the CEO and you the customer
I'm the frontman and the ghost-ghostwriter
I'm the creator, I'm the director
I'm the hitmaker, I'm the empire
I'm the shot caller, I'm the show stopper
I'm the real one, you the fake knockoff, ooh",NF|||TURN MY BACK|||79,1,curiosity,confusion,disapproval,"[{'label': 'neutral', 'score': 0.8122401237487793}, {'label': 'curiosity', 'score': 0.04721103608608246}, {'label': 'confusion', 'score': 0.04387160390615463}, {'label': 'disapproval', 'score': 0.036626704037189484}, {'label': 'annoyance', 'score': 0.03551574796438217}, {'label': 'approval', 'score': 0.026631083339452744}]"
NF|||TURN MY BACK|||79|||2,NF,TURN MY BACK,"Jaw dropper, headliner
Top gunner, head honcho
Eyecatcher, real stunner
Y'all got it? New topic
Ye's docu​​mentary was inspirational to me, I love watchin'
Lames try to keep stars in the dark just 'cause they afraid of you
Funny how they switch up quick when they realize that your name buzzin'
Funny how they all wanna hop on board when they see the wave comin'
Funny how they wouldn't put me on the tour and now they hit me up
And say, ""I hope you're doin' well, we should do a tour or somethin'""
Man, stop
We ain't doin' nothin', got my own thing goin', that's the way I like it
Too many cooks in the kitchen, that's a problem I ain't never gotta worry 'bout
Twelve people on a song, man, to each his own, but for me that's a little wild
Got enough people in my business, I don't need another hand dippin' in the pot",NF|||TURN MY BACK|||79,2,love,amusement,joy,"[{'label': 'love', 'score': 0.5997073650360107}, {'label': 'amusement', 'score': 0.5554484724998474}, {'label': 'joy', 'score': 0.17159727215766907}, {'label': 'admiration', 'score': 0.08526739478111267}, {'label': 'approval', 'score': 0.06072574481368065}, {'label': 'neutral', 'score': 0.03719323128461838}]"
NF|||TURN MY BACK|||79|||3,NF,TURN MY BACK,"I don't need nobody showing me the ropes
I don't need you tellin' me to do my job
I don't need to hear you say that I'm the G.O.A.T.​​
I don't need you askin' me to switch the style
I don't need you laughin' when I tell a joke (Ayy)
I don't need you fakin', tryna crack a smile
I don't need you (I don't need you), I don't need you
I don't need you tellin' me it's been a while
I don't need the label breathin' down my neck
I don't need the venue tellin' me it's loud
I don't need you talkin' when I'm tryna rap (Woo)
I don't need my name comin' out your mouth (Ohh)
I don't need you usin' me to get respect
I don't need a picture wit' you for some clout
I don't need you, I don't need you
I don't need you tellin' me you got some doubts",NF|||TURN MY BACK|||79,3,disapproval,annoyance,anger,"[{'label': 'disapproval', 'score': 0.5384931564331055}, {'label': 'neutral', 'score': 0.3208547532558441}, {'label': 'annoyance', 'score': 0.2524765729904175}, {'label': 'anger', 'score': 0.05414069816470146}, {'label': 'amusement', 'score': 0.016072893515229225}, {'label': 'disappointment', 'score': 0.015967128798365593}]"
NF|||TURN MY BACK|||79|||4,NF,TURN MY BACK,"Worry 'bout yourself, yeah
I don't need your help, yeah
What's your name? What's your name? What's your name?
Doesn't ring a bell
Every time I look down and your number pops up on the cell
Shake my head, threatenin' me, tryna get me to respond, well
If you really knew me you would know that that's the quickest way to make me turn my back on you and—
<\Lyric>```",NF|||TURN MY BACK|||79,4,caring,nervousness,curiosity,"[{'label': 'caring', 'score': 0.29446786642074585}, {'label': 'nervousness', 'score': 0.2538577914237976}, {'label': 'neutral', 'score': 0.21260009706020355}, {'label': 'curiosity', 'score': 0.12684772908687592}, {'label': 'confusion', 'score': 0.09376876801252365}, {'label': 'fear', 'score': 0.07956995069980621}]"
NF|||Wish You Wouldn’t|||80|||0,NF,Wish You Wouldn’t,"```
<Artist name> NF <\Artist>
<Song title> Wish You Wouldn’t <\Song title>
<Lyric> 
We gotta talk about things
We gotta do something different
'Cause this isn't working, this isn't working
I don't, I don't know if I can do this
Riding 'round the city, baby
I know you wish you could change me
Why you mad? Girl, why you angry?
Yeah, why you angry?
Back and forth, you love you hate me
Arguing about the same things
I don't, I don't know if I can do this
I don't, I don't know anymore, baby I don't know anymore",NF|||Wish You Wouldn’t|||80,0,confusion,disapproval,annoyance,"[{'label': 'confusion', 'score': 0.487060546875}, {'label': 'disapproval', 'score': 0.4002636969089508}, {'label': 'annoyance', 'score': 0.22998085618019104}, {'label': 'anger', 'score': 0.16229404509067535}, {'label': 'disappointment', 'score': 0.12119452655315399}, {'label': 'neutral', 'score': 0.06385207176208496}]"
NF|||Wish You Wouldn’t|||80|||1,NF,Wish You Wouldn’t,"I wish you didn't say things, I wish you didn't say things
That you don't mean, that you don't mean
I wish you didn't say things, I wish you didn't say things
That you don't mean, that you don't mean",NF|||Wish You Wouldn’t|||80,1,desire,annoyance,disapproval,"[{'label': 'desire', 'score': 0.6012505888938904}, {'label': 'neutral', 'score': 0.17591841518878937}, {'label': 'annoyance', 'score': 0.07220718264579773}, {'label': 'disapproval', 'score': 0.038917426019907}, {'label': 'disappointment', 'score': 0.03183593228459358}, {'label': 'optimism', 'score': 0.019471505656838417}]"
