id,artist_name,song_title,lyrics,parent_id,chunk_order,primary_emotion,secondary_emotion,tertiary_emotion,classification_result
Lupe Fiasco|||DETAILED EXPLANATION OF LUPE FIASCO’S TETSUO & YOUTH|||112|||1,Lupe Fiasco,DETAILED EXPLANATION OF LUPE FIASCO’S TETSUO & YOUTH,"P.S. If you listen to the album in reverse, it's basically a documentary of Lupe's life thus far and a message for what's to come
<\Lyric>```",Lupe Fiasco|||DETAILED EXPLANATION OF LUPE FIASCO’S TETSUO & YOUTH|||112,1,optimism,approval,realization,"[{'label': 'neutral', 'score': 0.8632221221923828}, {'label': 'optimism', 'score': 0.0925307646393776}, {'label': 'approval', 'score': 0.04859059303998947}, {'label': 'realization', 'score': 0.017462043091654778}, {'label': 'desire', 'score': 0.010214472189545631}, {'label': 'caring', 'score': 0.006217080634087324}]"
Lupe Fiasco|||XO|||113|||0,Lupe Fiasco,XO,"```
<Artist name> Lupe Fiasco <\Artist>
<Song title> XO <\Song title>
<Lyric> 
You and me, I'm curious to see
Could we be everything you need?
You don't have to go, go, go
We can be alone, alone, together in this",Lupe Fiasco|||XO|||113,0,curiosity,confusion,approval,"[{'label': 'curiosity', 'score': 0.8696991205215454}, {'label': 'neutral', 'score': 0.13849583268165588}, {'label': 'confusion', 'score': 0.047908224165439606}, {'label': 'approval', 'score': 0.025327278301119804}, {'label': 'excitement', 'score': 0.014018954709172249}, {'label': 'desire', 'score': 0.013090556487441063}]"
Lupe Fiasco|||XO|||113|||1,Lupe Fiasco,XO,"Yeah, uh, yeah
She just walks, and talks to the noise in her heads
Safe in the middle but destroys at the edge
Burns up the nest and poisons the eggs
When the sound hits the ground, the tone seems to beg
For the dark, wanna dart but it's too hard to march
When your heart's nailed down to the ""start, on your mark""
Then a spark but she parked, too caught up in the blitz
To risk ripping them apart
So she wanna stay, on a high tonight to survive
The eyes pry wide down the manor
Opening the face to be gouache and awash in the glow
Of the faraway souls of downtown Atlanta
My report, a million similar souls signalling
Hoping to be a synonym for now
Put in a pill again when it drowns, when the night comes 'round
And the sky opens up and the lights come, down",Lupe Fiasco|||XO|||113,1,approval,annoyance,realization,"[{'label': 'neutral', 'score': 0.9391792416572571}, {'label': 'approval', 'score': 0.02004843018949032}, {'label': 'annoyance', 'score': 0.013319079764187336}, {'label': 'realization', 'score': 0.010161188431084156}, {'label': 'disapproval', 'score': 0.009430368430912495}, {'label': 'optimism', 'score': 0.008666075766086578}]"
Lupe Fiasco|||XO|||113|||2,Lupe Fiasco,XO,"Fluorescent, iridescent
Are you gonna take it all away?
Fluorescent, luminescent
Are you gonna take it all away?",Lupe Fiasco|||XO|||113,2,curiosity,confusion,annoyance,"[{'label': 'neutral', 'score': 0.6210794448852539}, {'label': 'curiosity', 'score': 0.429811954498291}, {'label': 'confusion', 'score': 0.19178667664527893}, {'label': 'annoyance', 'score': 0.010736064985394478}, {'label': 'approval', 'score': 0.00465350179001689}, {'label': 'surprise', 'score': 0.004260226618498564}]"
Lupe Fiasco|||XO|||113|||3,Lupe Fiasco,XO,"You and me, ecstasy (X-XO)
You and me, ecstasy (XO)
'Round and 'round, we can't slow down
Come too far, we can't stop now (X-X-XO)
You and me, ecstasy (X-XO)
You and me, ecstasy (XO)
'Round and 'round, we can't slow down
Gone too far, we can't stop now (X-X-XO)",Lupe Fiasco|||XO|||113,3,joy,excitement,approval,"[{'label': 'neutral', 'score': 0.9062147736549377}, {'label': 'joy', 'score': 0.03544410318136215}, {'label': 'excitement', 'score': 0.029389740899205208}, {'label': 'approval', 'score': 0.02772163413465023}, {'label': 'amusement', 'score': 0.010915890336036682}, {'label': 'annoyance', 'score': 0.007378544192761183}]"
Lupe Fiasco|||XO|||113|||4,Lupe Fiasco,XO,"Uhh, she just runs, and comes to the back of the beginning
Which once was the happiness of winning
The killing contrived the inner vibe, tried to fill her in size
But didn't survive the attack of other feelings
Cracking at the seals, life-hacking it, backing it
Something real as the key to the ease of the bees in the ceilings
Fauceting all the things down from the dark clouds
The valve house, canals, the foul, the undependents 'til it breaks
The surge, tsunamis down advantages
Knocking down establishments, washing out the catalyst of fate
Weight filling the room, moon, the moon
And the wanderlust stuck in downtown Los Angeles
(A report!) A billion similar souls signalling
Hoping to be a synonym for now
Put in a pill again when it drowns when the night comes 'round
And the sky opens up and the lights come, down",Lupe Fiasco|||XO|||113,4,disappointment,disapproval,annoyance,"[{'label': 'neutral', 'score': 0.7954272627830505}, {'label': 'disappointment', 'score': 0.056363120675086975}, {'label': 'disapproval', 'score': 0.029987825080752373}, {'label': 'annoyance', 'score': 0.021343320608139038}, {'label': 'realization', 'score': 0.02011541649699211}, {'label': 'approval', 'score': 0.020006507635116577}]"
Lupe Fiasco|||XO|||113|||5,Lupe Fiasco,XO,"Fluorescent, iridescent
Are you gonna take it all away
Fluorescent, luminescent
Are you gonna take it all away",Lupe Fiasco|||XO|||113,5,curiosity,confusion,annoyance,"[{'label': 'neutral', 'score': 0.7901604175567627}, {'label': 'curiosity', 'score': 0.25592267513275146}, {'label': 'confusion', 'score': 0.11681827157735825}, {'label': 'annoyance', 'score': 0.013711154460906982}, {'label': 'surprise', 'score': 0.005386243108659983}, {'label': 'anger', 'score': 0.005072413012385368}]"
Lupe Fiasco|||XO|||113|||6,Lupe Fiasco,XO,"You and me, ecstasy (X-XO)
You and me, ecstasy (XO)
'Round and 'round, we can't slow down
Gone too far, we can't stop now (X-X-XO)",Lupe Fiasco|||XO|||113,6,joy,excitement,approval,"[{'label': 'neutral', 'score': 0.8513811826705933}, {'label': 'joy', 'score': 0.07527089864015579}, {'label': 'excitement', 'score': 0.051683876663446426}, {'label': 'approval', 'score': 0.03260054811835289}, {'label': 'amusement', 'score': 0.01413455419242382}, {'label': 'admiration', 'score': 0.007521601393818855}]"
Lupe Fiasco|||XO|||113|||7,Lupe Fiasco,XO,"They're right where I stay
Surround us
In the revend night babe
They found us
Fluorescent, iridescent
Are you gonna take it all away?
Fluorescent, luminescent
Are you gonna take it all away?",Lupe Fiasco|||XO|||113,7,curiosity,confusion,approval,"[{'label': 'neutral', 'score': 0.7977624535560608}, {'label': 'curiosity', 'score': 0.24876533448696136}, {'label': 'confusion', 'score': 0.10413172096014023}, {'label': 'approval', 'score': 0.01037118211388588}, {'label': 'annoyance', 'score': 0.0065192533656954765}, {'label': 'realization', 'score': 0.004125155508518219}]"
Lupe Fiasco|||XO|||113|||8,Lupe Fiasco,XO,"Uhh, they combed Earth to seek out a soul to research
Identify the atoms united to make it work
Then wreck it, re-order, re-organize and perfect it
Then let it, forget it, then stepping into the method
Let it shed its aesthetics into ascetic
State of ethics vetted to better his new genetics
Medics, headed where warfare's kinetic
The square's self aware and dares to self edit
And pregnant, batters, data no longer matters
Platters shatters scatters the fragments all on fanatics
Damage, managed to still be able to feel
Some of the long lost magic of downtown Damascus
Infinity, similar souls signalling
Hoping to be a synonym for now
Put in a pill again when it drowns when the night comes 'round
And the sky opens up and the lights come, down",Lupe Fiasco|||XO|||113,8,optimism,approval,annoyance,"[{'label': 'neutral', 'score': 0.9092394709587097}, {'label': 'optimism', 'score': 0.018431497737765312}, {'label': 'approval', 'score': 0.0158509761095047}, {'label': 'annoyance', 'score': 0.013431545346975327}, {'label': 'disapproval', 'score': 0.012901822105050087}, {'label': 'desire', 'score': 0.012782358564436436}]"
Lupe Fiasco|||XO|||113|||9,Lupe Fiasco,XO,"You and me, ecstasy (X-XO)
You and me, ecstasy (XO)
'Round and 'round, we can't slow down
Gone too far, we can't stop now (X-X-XO)
You and me, ecstasy (X-XO)
You and me, ecstasy (XO)
'Round and 'round, we can't slow down
Gone too far, we can't stop now (X-X-XO)
<\Lyric>```",Lupe Fiasco|||XO|||113,9,joy,approval,excitement,"[{'label': 'neutral', 'score': 0.9173457622528076}, {'label': 'joy', 'score': 0.026234151795506477}, {'label': 'approval', 'score': 0.024198323488235474}, {'label': 'excitement', 'score': 0.01929500326514244}, {'label': 'amusement', 'score': 0.010767550207674503}, {'label': 'annoyance', 'score': 0.00877405982464552}]"
Lupe Fiasco|||American Terrorist II|||114|||0,Lupe Fiasco,American Terrorist II,"```
<Artist name> Lupe Fiasco <\Artist>
<Song title> American Terrorist II <\Song title>
<Lyric> 
Through the fire, smoke, and broken rubble
Walks the secret life, bullet-proof and bulging muscle
Death-defying, highest flying over trouble
Can you please come and help us out our hopeless struggles?
Sympathy is wearing off and dying out
In the face of all these enemies and crying out
Losing all this energy from finding out
The world is filled with ills, ever so close to timing out",Lupe Fiasco|||American Terrorist II|||114,0,sadness,disappointment,nervousness,"[{'label': 'sadness', 'score': 0.7286800146102905}, {'label': 'disappointment', 'score': 0.23699729144573212}, {'label': 'neutral', 'score': 0.06971623003482819}, {'label': 'nervousness', 'score': 0.043585456907749176}, {'label': 'caring', 'score': 0.03704441338777542}, {'label': 'curiosity', 'score': 0.03544023633003235}]"
Lupe Fiasco|||American Terrorist II|||114|||1,Lupe Fiasco,American Terrorist II,"Where, are those heroes?
Where, are those super-heroes?",Lupe Fiasco|||American Terrorist II|||114,1,curiosity,confusion,surprise,"[{'label': 'curiosity', 'score': 0.625582218170166}, {'label': 'confusion', 'score': 0.3025488555431366}, {'label': 'neutral', 'score': 0.29465875029563904}, {'label': 'surprise', 'score': 0.007912230677902699}, {'label': 'annoyance', 'score': 0.0073819817043840885}, {'label': 'approval', 'score': 0.004854580853134394}]"
Lupe Fiasco|||American Terrorist II|||114|||2,Lupe Fiasco,American Terrorist II,"Pondering, that super-villain's got a point
Told the captain on the roof while they was smoking joints
Flicked the ashes down into the street below
Looked up, said he hate the city now, even though
He swore that he'd protect it when he landed
Their perspective's now changed, all pretty much abandoned
The captain spray cologne around and said he understand it
It's getting hard to separate the saints from the satanic",Lupe Fiasco|||American Terrorist II|||114,2,approval,realization,annoyance,"[{'label': 'neutral', 'score': 0.8604272603988647}, {'label': 'approval', 'score': 0.0648627057671547}, {'label': 'realization', 'score': 0.048486001789569855}, {'label': 'annoyance', 'score': 0.03006083332002163}, {'label': 'disappointment', 'score': 0.028741586953401566}, {'label': 'disapproval', 'score': 0.015461701899766922}]"
Lupe Fiasco|||American Terrorist II|||114|||3,Lupe Fiasco,American Terrorist II,"Last remarks, they did it to themselves
I killed off heaven, now I live in hell
So complicit in their own non-survival
Told them that they biggest rival is inside you
I do possess the power to revive you
But if I did that, I'd just have to fight you
Cause you truly are the hero and the villain
The world stood froze, hearing a truth so chilling
Reporters stopped filming, somebody shouted, ""Kill him!""
He looked back in disgust and flew up through the ceiling
Busted through the roof and kicked over the building
Before it hit the ground, a younger hero flew around
And put it on his shoulders, said you're naive now
But believe, you'll believe me when you're older
Every asteroid you stop and bomb you fly up into space
You ain't saving them from danger, you're keeping danger safe",Lupe Fiasco|||American Terrorist II|||114,3,annoyance,anger,disgust,"[{'label': 'neutral', 'score': 0.6627621054649353}, {'label': 'annoyance', 'score': 0.11482314765453339}, {'label': 'anger', 'score': 0.0605849027633667}, {'label': 'disgust', 'score': 0.04752504080533981}, {'label': 'approval', 'score': 0.02691429853439331}, {'label': 'disapproval', 'score': 0.01124517060816288}]"
Lupe Fiasco|||American Terrorist II|||114|||4,Lupe Fiasco,American Terrorist II,"In my hands, all the peace and all the glory
In my hands
In my hands
In my hands, all the peace and all the glory
In my hands
In my hands
<\Lyric>```",Lupe Fiasco|||American Terrorist II|||114,4,caring,joy,approval,"[{'label': 'neutral', 'score': 0.3193584382534027}, {'label': 'caring', 'score': 0.21813172101974487}, {'label': 'joy', 'score': 0.18360044062137604}, {'label': 'approval', 'score': 0.04717650264501572}, {'label': 'admiration', 'score': 0.03481140732765198}, {'label': 'excitement', 'score': 0.03460199758410454}]"
Lupe Fiasco|||Stronger|||115|||0,Lupe Fiasco,Stronger,"```
<Artist name> Lupe Fiasco <\Artist>
<Song title> Stronger <\Song title>
<Lyric> 
And they say",Lupe Fiasco|||Stronger|||115,0,approval,annoyance,realization,"[{'label': 'neutral', 'score': 0.9641498327255249}, {'label': 'approval', 'score': 0.012046740390360355}, {'label': 'annoyance', 'score': 0.010706113651394844}, {'label': 'realization', 'score': 0.005525778513401747}, {'label': 'disapproval', 'score': 0.004145458340644836}, {'label': 'anger', 'score': 0.004004237242043018}]"
Lupe Fiasco|||Stronger|||115|||1,Lupe Fiasco,Stronger,"Opium to the ceiling
All for the love of plugs, squealing ""ugh"", healing
No more Timberland turf, you're too soft for this
Award-winning awkwardness you walking off into the office with
In the rims with friends' ends like state trials and Paypals
In nondescript homes in Arizona
In sub-divided neighborhoods, with floors made of solid wood
In roofs of clay tiles sits a couple million dollars
Sin I tried but the old me blew it
Exactly how you knew I'd do it
All my brothers, I would love to paint 'em Jewish
Reinfiltrate the movement and assassinate the music
Exaggerate the ass and face then masturbate to it
The constituency brilliant, but the candidates are stupid
I'm too rude to ask for nudes
But way too ruthless not to pursue it",Lupe Fiasco|||Stronger|||115,1,annoyance,anger,disapproval,"[{'label': 'annoyance', 'score': 0.4766373038291931}, {'label': 'anger', 'score': 0.15953432023525238}, {'label': 'neutral', 'score': 0.15938884019851685}, {'label': 'disapproval', 'score': 0.10562196373939514}, {'label': 'disgust', 'score': 0.08899048715829849}, {'label': 'disappointment', 'score': 0.07773062586784363}]"
Lupe Fiasco|||Stronger|||115|||2,Lupe Fiasco,Stronger,"Maybe, maybe you'll feel me when I
(Maybe you can feel me when I)
Feel me when I say (feel me when I say)
Whatever don't kill me (if it don't kill me, don't kill me)
Gets me through the day",Lupe Fiasco|||Stronger|||115,2,approval,caring,optimism,"[{'label': 'neutral', 'score': 0.8688586950302124}, {'label': 'approval', 'score': 0.058368097990751266}, {'label': 'caring', 'score': 0.04706062749028206}, {'label': 'optimism', 'score': 0.03741581737995148}, {'label': 'realization', 'score': 0.015421646647155285}, {'label': 'joy', 'score': 0.00780954584479332}]"
Lupe Fiasco|||Stronger|||115|||3,Lupe Fiasco,Stronger,"Chorus to the horses made her body porous
Absorbing up the pork made 'em enormous
Fear of rape made 'em informant
Fully 'shroomed in the motel room waging the torment
Never trust a dope fiend with your hopes and dreams
Let 'em play in museums with the dead bodies and broken things
What happens when the sugar barons meet the coca kings
And they beam it into space
She seem to be in place at the parent teacher conference
With hallucinations screaming in her face
The cleaning lady crazy, she say she got a demon in the safe
But it's eating through the back and soon be leaving through the gates
The hollerer shouts, ""Who's bright enough to pay a toddler
To watch a ghoulish Oxycontin gobbler on Hanukkah?""
Maybe a Phoenix-based multi-million dollar launderer
Who fucked the cartels so bad, she attends court on the monitor",Lupe Fiasco|||Stronger|||115,3,annoyance,curiosity,confusion,"[{'label': 'neutral', 'score': 0.9259781241416931}, {'label': 'annoyance', 'score': 0.025647545233368874}, {'label': 'curiosity', 'score': 0.011452816426753998}, {'label': 'confusion', 'score': 0.010615162551403046}, {'label': 'fear', 'score': 0.009421534836292267}, {'label': 'realization', 'score': 0.007440843153744936}]"
Lupe Fiasco|||Stronger|||115|||4,Lupe Fiasco,Stronger,"Bad trippin' through the tenderloin
Slimmer than a slot to enter coins to let a nigga join
A figure skater like Michelle Kwan
Aluminum illuminated to a hail bomb, ice
Then hold onto it like the L. Ron device
Then pass the audition
To the poor hands sided in maelstrom's position
Street sales in comparison pale to the Scottsdale bail bonds commission
It's like trappin' out the pawn shop
Gettin' close to the magic like the wrappin' on the wand box
Third layer from the wave
And grant absurd last prayers and first favors from the grave
To crack the pipes like icy nights and turn mayors into slaves
Politics bring fevers to punish dealers
Adjudicate the Jostens and stop the ring leaders
The Geese Howards and King Ghidorahs
Cook E in the family tree of esteemed Keeblers
<\Lyric>```",Lupe Fiasco|||Stronger|||115,4,annoyance,approval,realization,"[{'label': 'neutral', 'score': 0.9583001732826233}, {'label': 'annoyance', 'score': 0.024372395128011703}, {'label': 'approval', 'score': 0.01426516193896532}, {'label': 'realization', 'score': 0.009422607719898224}, {'label': 'disapproval', 'score': 0.006965896114706993}, {'label': 'disappointment', 'score': 0.0060074725188314915}]"
Lupe Fiasco|||Super Cold|||116|||0,Lupe Fiasco,Super Cold,"```
<Artist name> Lupe Fiasco <\Artist>
<Song title> Super Cold <\Song title>
<Lyric> 
Cold blooded, chilly skin
Can't touch it like your front wheel when it's wheely-ing
Wanna see Chilly free like Free Willy friend
Wanted to see Free Willy really swim
I'm super cold, my jacket thin
I'm two below like a marching band
That means I'm super-deep, you surface skim
I'm the whole thing, you niggas 2%
Put em up on that carton, I think I'm losing em
Bring all those St. Bernards in
Let's get some booze in them
You know them dogs with them barrels on they neck
And I'mma keep it cool like airholes on a Tec
I be moving birds like a scarecrow's on the set
Part dope-ass nigga, an old man winter
Christmastime diamond singing carols on my chest
Step up off the jet
Looking like a Pharaoh in the flesh",Lupe Fiasco|||Super Cold|||116,0,desire,annoyance,disappointment,"[{'label': 'neutral', 'score': 0.8126481175422668}, {'label': 'desire', 'score': 0.12665440142154694}, {'label': 'annoyance', 'score': 0.032535482197999954}, {'label': 'disappointment', 'score': 0.016746116802096367}, {'label': 'curiosity', 'score': 0.01223899144679308}, {'label': 'approval', 'score': 0.008977368474006653}]"
Lupe Fiasco|||Super Cold|||116|||1,Lupe Fiasco,Super Cold,I'm super cold,Lupe Fiasco|||Super Cold|||116,1,sadness,disappointment,annoyance,"[{'label': 'sadness', 'score': 0.464933842420578}, {'label': 'neutral', 'score': 0.4178437292575836}, {'label': 'disappointment', 'score': 0.0624682754278183}, {'label': 'annoyance', 'score': 0.042272161692380905}, {'label': 'disgust', 'score': 0.023365411907434464}, {'label': 'fear', 'score': 0.020569056272506714}]"
Lupe Fiasco|||Super Cold|||116|||2,Lupe Fiasco,Super Cold,"I'm super-cold, my freezer deep
My cooler closed: air-conditioned seats
I don't trust them niggas, they conviction weak
They be thawing out, my commitment keeps
Twelve months, hope that well jumps
Seems like selling souls, is havin' sales bumps
I be in to win while your sales slump
Your chances getting slim, mine on their 12th brunch
And they smell lunch: Hercules Klump
Throw my weight around
Ain't left the scale once
Always bear in mind: even with your white fur
We still polar opposites: you ice picks to icebergs
I'm colder than Universal Soldier
Angel on my back everywhere I'm at
Niggas don't believe it just when I lay it down
And when I get back up and see my angel on the ground..",Lupe Fiasco|||Super Cold|||116,2,optimism,disapproval,disappointment,"[{'label': 'neutral', 'score': 0.3531247675418854}, {'label': 'optimism', 'score': 0.3237687647342682}, {'label': 'disapproval', 'score': 0.16938269138336182}, {'label': 'disappointment', 'score': 0.10486805438995361}, {'label': 'annoyance', 'score': 0.06393963098526001}, {'label': 'caring', 'score': 0.03404833748936653}]"
Lupe Fiasco|||Super Cold|||116|||3,Lupe Fiasco,Super Cold,"Super cold
Super cold
Super cold
Super cold",Lupe Fiasco|||Super Cold|||116,3,disgust,approval,annoyance,"[{'label': 'neutral', 'score': 0.8708170652389526}, {'label': 'disgust', 'score': 0.037907060235738754}, {'label': 'approval', 'score': 0.022505484521389008}, {'label': 'annoyance', 'score': 0.021610228344798088}, {'label': 'excitement', 'score': 0.012211818248033524}, {'label': 'admiration', 'score': 0.00994550995528698}]"
Lupe Fiasco|||Super Cold|||116|||4,Lupe Fiasco,Super Cold,"Chicken soup for souls, now who could use a bowl?
Don't be salty now, trying to reduce my snow
Cause I just move em out: Ice Man
Fresh out a mutant school, I ain't no student though
Black Shaun White and he skis, and he skates
And he leaves all types of cold tracks all behind me
And you can follow those if you ever wanna find me
Better dress warm or you might end up like the Shining
Not that boy or that lady, but that nigga gone crazy
Pretty damn amazing: I can't get out
So I'm forced to ride this elevator anywhere it takes me
But when I hit my flow, I'm-a open up that door
Won't be three stacks or your cousin, but just that super cold
<\Lyric>```",Lupe Fiasco|||Super Cold|||116,4,admiration,approval,curiosity,"[{'label': 'admiration', 'score': 0.6717365384101868}, {'label': 'neutral', 'score': 0.22277304530143738}, {'label': 'approval', 'score': 0.07716038823127747}, {'label': 'curiosity', 'score': 0.037320513278245926}, {'label': 'annoyance', 'score': 0.022726351395249367}, {'label': 'optimism', 'score': 0.014492359012365341}]"
Lupe Fiasco|||In|||117|||0,Lupe Fiasco,In,"```
<Artist name> Lupe Fiasco <\Artist>
<Song title> In <\Song title>
<Lyric> 
I was born in a small village
I was still a child when we were raided by soldiers
Foreign soldiers
Torn from my elders, I was made to speak their language
With each new post, my masters changed
Along with the words they made me speak
With each change, I changed too
My thoughts, personality, how I saw right and wrong
Words can kill
Time and again, the country was ruled by a foreign tongue
When he was a young boy, he lost his native language
The bedrock for any developing child
His country, his family, his face, his identity
Everything was stolen from him",Lupe Fiasco|||In|||117,0,realization,sadness,disappointment,"[{'label': 'neutral', 'score': 0.6927890777587891}, {'label': 'realization', 'score': 0.18392355740070343}, {'label': 'sadness', 'score': 0.1788376271724701}, {'label': 'disappointment', 'score': 0.04999272897839546}, {'label': 'approval', 'score': 0.035652097314596176}, {'label': 'annoyance', 'score': 0.0180426724255085}]"
Lupe Fiasco|||In|||117|||1,Lupe Fiasco,In,"Meet me on the corner, I be waiting on you
Thousand years of better right into forever
Fire on my feathers, fall from out of heaven
Fight without a weapon, life without a lesson
Lost, I'm my own boss, pay my own cost
Fill my own goals, see my own hopes
Tired of all of this, wish I had a switch
One kiss then you cut me off
Knowledge is the power, college is for cowards
Hollering for hours, swallowing the sour
Skin stuck around the rims, peeking in on a life so sweet
The other side made it, why don't we?",Lupe Fiasco|||In|||117,1,desire,annoyance,disappointment,"[{'label': 'neutral', 'score': 0.4093942940235138}, {'label': 'desire', 'score': 0.1709444522857666}, {'label': 'annoyance', 'score': 0.15777622163295746}, {'label': 'disappointment', 'score': 0.14773432910442352}, {'label': 'sadness', 'score': 0.025760646909475327}, {'label': 'curiosity', 'score': 0.0243366751819849}]"
Lupe Fiasco|||In|||117|||2,Lupe Fiasco,In,"From ancient times, every civilization's ruler has had the same idea. When people unite under one will, they become stronger than the sum of their parts and what do rulers use to bring people together? Language. ""This world will become one, I have found the way. Race, tribal affiliations, national borders - even our faces will be irrelevant. The world that the boss envisioned will finally become a reality and it will make mankind whole again",Lupe Fiasco|||In|||117,2,approval,optimism,curiosity,"[{'label': 'approval', 'score': 0.431053102016449}, {'label': 'neutral', 'score': 0.2664288282394409}, {'label': 'optimism', 'score': 0.23540958762168884}, {'label': 'curiosity', 'score': 0.1304512321949005}, {'label': 'realization', 'score': 0.03349024057388306}, {'label': 'confusion', 'score': 0.024878786876797676}]"
Lupe Fiasco|||In|||117|||3,Lupe Fiasco,In,"Found a friend in the words and my words and it works
Take away the pain, take away the hurt
Make a way to make a change, make it sane
Specially if you plan on staying on this Earth
Low to the lows, high to the highs
Eyes to the sky, strive to revive, dying to survive
Pool full of cries but it's cool, I'm still alive
And every breath is every left soul
And the family never kept whole
In the slum, want to quest to be the best of being less
Never let go, the best road to the next level
And the scenes where it's mean to do the right thing
Not to be a good king but the best devil
So it's horns for the crown, torn from the ground
Roses by the roots stolen from the roofs on parade days
Look at them rain down
I was brought here a slave
But I leave here a pharaoh",Lupe Fiasco|||In|||117,3,desire,approval,optimism,"[{'label': 'neutral', 'score': 0.648007333278656}, {'label': 'desire', 'score': 0.280729740858078}, {'label': 'approval', 'score': 0.07376115769147873}, {'label': 'optimism', 'score': 0.029823539778590202}, {'label': 'caring', 'score': 0.016208451241254807}, {'label': 'annoyance', 'score': 0.010076940059661865}]"
Lupe Fiasco|||In|||117|||4,Lupe Fiasco,In,"America is a country of liberty, a meeting of immigrants
Instead of simply assimilating, its citizens live alongside others
So the major sought a system that used information
Words to control the subconscious
In his eyes, the greatest symbiotic parasite the world's ever known isn't microbial -- it's linguistic
Words is what keep civilization, our world, alive",Lupe Fiasco|||In|||117,4,approval,realization,admiration,"[{'label': 'neutral', 'score': 0.7763182520866394}, {'label': 'approval', 'score': 0.20387329161167145}, {'label': 'realization', 'score': 0.0445924773812294}, {'label': 'admiration', 'score': 0.031122373417019844}, {'label': 'optimism', 'score': 0.008941233158111572}, {'label': 'annoyance', 'score': 0.006639250088483095}]"
Lupe Fiasco|||In|||117|||5,Lupe Fiasco,In,"If you are what you say you are, the coolest
Won't you just shine down?
You are what you say you are, the coolest
Won't you just shine down?
<\Lyric>```",Lupe Fiasco|||In|||117,5,admiration,curiosity,approval,"[{'label': 'admiration', 'score': 0.6890896558761597}, {'label': 'curiosity', 'score': 0.3206191956996918}, {'label': 'approval', 'score': 0.16441188752651215}, {'label': 'neutral', 'score': 0.09662580490112305}, {'label': 'confusion', 'score': 0.025899754837155342}, {'label': 'excitement', 'score': 0.01392270252108574}]"
Lupe Fiasco|||Break the Chain|||118|||0,Lupe Fiasco,Break the Chain,"```
<Artist name> Lupe Fiasco <\Artist>
<Song title> Break the Chain <\Song title>
<Lyric> 
I waited all my life to play
I still can't find a way
But if I work it one more day
I might just break the chain
I might just break the chain
I might just break the chain",Lupe Fiasco|||Break the Chain|||118,0,disappointment,annoyance,sadness,"[{'label': 'neutral', 'score': 0.647422730922699}, {'label': 'disappointment', 'score': 0.3462672531604767}, {'label': 'annoyance', 'score': 0.07172833383083344}, {'label': 'sadness', 'score': 0.062198180705308914}, {'label': 'disapproval', 'score': 0.03439885750412941}, {'label': 'realization', 'score': 0.024973468855023384}]"
Lupe Fiasco|||Break the Chain|||118|||1,Lupe Fiasco,Break the Chain,"Freedom, we can use some of that especially where we from
Where we grew up like a green thumb
It's like a criminal is the only thing you can become
Look at what I became
Something like a phenom, Nuthin' but a G Thang
Things I've seen when I'm looking out of these frames
Pictures I painted on the walls where we hang
From the trees we hung
Strange fruit man look at how we swung
How the hell you gonna tell a son
Who ain't have a father
How to try to grow up and be one
See, um, feel it in my bones
That I'm sitting on a throne
Like a killer with a chrome
When I spit another poem
Shed a whole lot of light on a little bit of home, pow!",Lupe Fiasco|||Break the Chain|||118,1,annoyance,optimism,excitement,"[{'label': 'neutral', 'score': 0.7518633604049683}, {'label': 'annoyance', 'score': 0.06949362903833389}, {'label': 'optimism', 'score': 0.01942148618400097}, {'label': 'excitement', 'score': 0.0188344344496727}, {'label': 'approval', 'score': 0.017685391008853912}, {'label': 'anger', 'score': 0.017398906871676445}]"
Lupe Fiasco|||Break the Chain|||118|||2,Lupe Fiasco,Break the Chain,"Super Swah, the cape remains, thought I was M.I.A no paper?
Planes, I'm fly plus I don't write no more, its all off of the top I shaved the braids
And stayed sharp mother knew how to raise-a-blade (Razor Blade)
I paid my dues now I wait for change and the flows so rude it goes without...
Ask Lupe I'm Sucre, I aid the break
Quick to cut off any baggage like some samurai, I like to travel light
I've gotta leave you at home Delilah
This is Samson-ite
No case for the police
Said I know Killah's, I never seen them
Ghostface, only time I'm watching is my Panerai
I've got an alibi
I was taking pics in Chicago, call me Camera Chi",Lupe Fiasco|||Break the Chain|||118,2,approval,annoyance,realization,"[{'label': 'neutral', 'score': 0.8669223785400391}, {'label': 'approval', 'score': 0.08023790270090103}, {'label': 'annoyance', 'score': 0.0496596023440361}, {'label': 'realization', 'score': 0.018301181495189667}, {'label': 'disappointment', 'score': 0.006710420362651348}, {'label': 'confusion', 'score': 0.005093507468700409}]"
